STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       2014;20170401;    7;   8.7;   1.9;    3;   8.7;   6;    6.433;   0;   7.2;  12.3; 1004.97;   14.2;   77.67;   20.5;    7.8;    4.5;eor
       2014;20170402;    7;   9.9;   2.7;    3;   0.0;   6;    4.417;   0;   4.4;  10.9; 1011.96;   11.7;   80.63;   17.2;    6.8;    4.1;eor
       2014;20170403;    7;   6.7;   2.5;    3;   0.0;   6;    2.950;   0;   4.8;   8.5; 1019.71;    8.1;   79.79;   11.9;    3.6;   -0.3;eor
       2014;20170404;    7;   7.7;   2.3;    3;   0.0;   0;    7.933;   0;   3.2;   8.0; 1018.03;    8.2;   75.42;   14.0;    2.0;   -1.5;eor
       2014;20170405;    7;  13.4;   4.6;    3;   0.9;   6;    2.800;   0;   6.2;   8.0; 1016.01;    7.6;   77.38;   11.2;    3.2;   -0.3;eor
       2014;20170406;    7;  14.2;   6.1;    3;   0.0;   0;    4.967;   0;   5.9;   7.7; 1017.20;    7.9;   72.79;   12.0;    4.9;    3.7;eor
       2014;20170407;    7;  13.4;   6.6;    3;   0.0;   6;    0.183;   0;   6.9;   9.9; 1014.98;    9.9;   80.21;   13.6;    5.2;    3.8;eor
       2014;20170408;    7;   6.7;   2.6;    3;   0.0;   6;    0.217;   0;   6.5;  10.1; 1017.28;    9.8;   83.67;   13.3;    3.6;   -0.3;eor
       2014;20170409;    7;   4.6;   1.2;    3;   0.0;   0;   11.567;   0;   1.4;   9.5; 1015.77;   11.7;   71.83;   20.1;    1.8;   -1.8;eor
       2014;20170410;    7;  13.4;   5.3;    3;   0.0;   6;    2.533;   0;   5.1;   8.5; 1011.02;   10.3;   67.63;   13.4;    4.7;    2.8;eor
       2014;20170411;    7;  14.1;   4.9;    3;   0.3;   6;    1.883;   0;   7.0;   7.4; 1015.35;    8.0;   69.88;   11.6;    3.5;    1.9;eor
       2014;20170412;    7;  14.2;   6.0;    3;   5.5;   6;    0.033;   0;   7.8;   8.9; 1005.87;    9.5;   75.50;   12.1;    7.7;    6.9;eor
       2014;20170413;    7;  14.7;   5.6;    3;   0.3;   6;    1.183;   0;   6.4;   8.0; 1004.82;    8.2;   74.08;   12.0;    4.4;    1.4;eor
       2014;20170414;    7;  11.8;   3.8;    3;   1.5;   6;    5.167;   0;   5.3;   7.7; 1007.62;    7.6;   74.58;   11.8;    3.2;    0.6;eor
       2014;20170415;    7;  18.3;   6.3;    3;   1.3;   6;    3.567;   0;   6.0;   7.9; 1004.06;    8.3;   72.58;   11.9;    5.0;    3.3;eor
       2014;20170416;    7;  12.7;   5.1;    3;   5.6;   8;    4.467;   0;   5.1;   7.4; 1008.75;    6.5;   77.67;   11.8;    4.1;    2.4;eor
       2014;20170417;    7;  15.3;   3.1;    3;   3.0;   8;    4.483;   0;   5.1;   7.2; 1009.35;    5.1;   82.58;   10.0;    1.0;   -1.1;eor
       2014;20170418;    7;  12.9;   4.2;    3;   0.0;   6;    0.333;   0;   5.8;   5.9; 1018.21;    3.5;   75.29;    7.4;   -0.4;   -3.0;eor
       2014;20170419;    7;  10.3;   3.3;    3;   0.0;   0;    6.550;   0;   3.2;   4.7; 1027.96;    2.9;   64.38;    8.0;   -2.1;   -5.3;eor
       2014;20170420;    7;   7.2;   1.9;    3;   0.0;   0;   10.717;   0;   4.9;   4.7; 1027.70;    4.6;   58.04;   10.6;   -4.1;   -7.6;eor
       2014;20170421;    7;  18.7;   5.1;    3;   2.0;   6;    0.767;   0;   7.0;   8.3; 1018.65;    9.6;   67.79;   13.8;    4.8;    1.7;eor
       2014;20170422;    7;  16.1;   6.5;    3;   0.0;   6;    4.217;   0;   4.8;   6.9; 1014.25;    6.5;   72.38;   10.4;    3.1;    1.2;eor
       2014;20170423;    7;  12.3;   5.6;    3;   0.1;   6;    2.933;   0;   5.4;   6.5; 1014.87;    5.2;   73.88;    9.8;    1.0;   -3.2;eor
       2014;20170424;    7;  14.1;   4.6;    3;   3.1;   6;    2.867;   0;   5.6;   7.5; 1005.94;    8.0;   70.75;   14.2;    1.2;   -3.6;eor
       2014;20170425;    7;  15.3;   4.4;    3;   0.7;   6;    5.183;   0;   5.3;   7.1;  998.93;    5.6;   78.13;   10.1;    2.3;   -1.5;eor
       2014;20170426;    7;  12.2;   2.9;    3;   0.0;   6;   10.233;   0;   3.6;   6.0; 1004.61;    5.3;   68.96;   10.6;   -0.3;   -3.7;eor
       2014;20170427;    7;  10.1;   2.7;    3;   0.0;   6;    7.583;   0;   3.5;   5.7; 1007.60;    5.7;   65.21;   11.5;   -1.6;   -4.8;eor
       2014;20170428;    7;  13.5;   2.9;    3;   0.4;   6;    5.567;   0;   5.0;   7.2; 1006.52;    6.7;   73.21;   12.2;    0.1;   -3.9;eor
       2014;20170429;    7;   9.3;   2.9;    3;   0.0;   0;    5.350;   0;   4.5;   6.6; 1010.45;    7.1;   67.25;   11.7;    2.3;   -1.5;eor
       2014;20170430;    7;  16.3;   6.3;    3;   0.0;   0;   13.683;   0;   1.9;   5.8; 1008.99;    9.3;   53.63;   15.7;   -0.7;   -2.8;eor
       2014;20170501;    3;  12.3;   5.8;    3;   0.1;   6;    6.850;   0;   6.4;   7.7; 1005.70;   11.4;   57.79;   16.2;    4.8;    3.6;eor
       2014;20170502;    3;  14.1;   5.4;    3;   7.0;   6;    0.000;   0;   7.8;   9.3; 1009.45;    9.3;   80.38;   11.7;    7.8;    7.2;eor
       2014;20170503;    3;  10.6;   4.8;    3;   0.0;   6;    4.083;   0;   7.3;  10.4; 1013.81;   11.7;   76.67;   16.2;    8.2;    7.7;eor
       2014;20170504;    3;  10.8;   4.7;    3;   2.0;   6;    0.067;   0;   7.8;   9.2; 1013.25;    8.0;   86.17;    9.4;    6.7;    5.5;eor
       2014;20170505;    3;   6.0;   2.3;    3;   0.0;   6;    0.000;   0;   8.0;   9.8; 1013.39;    7.8;   92.96;    9.1;    6.4;    6.2;eor
       2014;20170506;    3;  11.0;   3.6;    3;   0.0;   0;    2.167;   0;   6.9;  11.4; 1008.06;   11.5;   83.96;   15.4;    7.7;    7.0;eor
       2014;20170507;    3;   8.9;   3.0;    3;   0.0;   6;    3.300;   0;   6.3;  11.1; 1006.38;   13.3;   74.33;   19.0;    7.4;    6.4;eor
       2014;20170508;    3;  10.1;   4.3;    3;   0.4;   6;    1.050;   0;   6.4;   8.7; 1011.06;    7.8;   81.92;   11.5;    0.9;   -2.1;eor
       2014;20170509;    3;   8.2;   2.5;    3;   0.0;   0;    7.583;   0;   4.9;   5.9; 1011.86;    6.7;   62.50;   12.2;   -1.0;   -3.4;eor
       2014;20170510;    3;   8.6;   2.7;    3;   0.0;   0;    6.317;   0;   6.0;   7.2; 1003.00;    7.1;   72.33;   12.3;    2.0;   -1.2;eor
       2014;20170511;    3;  10.1;   4.4;    3;   2.0;   6;   11.500;   0;   4.1;   8.8;  995.76;   12.7;   62.38;   21.4;    1.3;   -1.1;eor
       2014;20170512;    3;   6.3;   2.2;    3;   0.4;   6;    2.167;   0;   7.4;  13.7;  995.96;   15.3;   78.92;   20.2;   11.1;    7.6;eor
       2014;20170513;    3;   9.3;   2.6;    3;   0.5;   6;    7.567;   0;   6.1;  13.9; 1003.47;   16.1;   77.71;   23.2;    8.6;    6.5;eor
       2014;20170514;    3;  11.8;   2.2;    3;   0.0;   6;    7.417;   0;   5.0;  12.6; 1012.95;   16.4;   70.63;   22.2;    9.9;    6.6;eor
       2014;20170515;    3;   8.2;   2.6;    3;   0.0;   6;   12.217;   0;   4.0;  10.5; 1021.10;   15.4;   62.67;   20.7;   10.2;    8.6;eor
       2014;20170516;    3;   7.2;   2.9;    3;   0.0;   6;    0.300;   0;   7.5;  12.4; 1020.57;   18.2;   59.54;   21.9;   14.3;   10.1;eor
       2014;20170517;    3;  11.1;   4.1;    3;   0.0;   0;   11.317;   0;   5.0;  14.7; 1013.18;   22.3;   55.58;   27.5;   16.7;   15.8;eor
       2014;20170518;    3;   9.4;   3.2;    3;   5.9;   6;    7.400;   0;   6.6;  17.1; 1004.22;   20.3;   73.04;   26.1;   16.0;   14.4;eor
       2014;20170519;    3;  12.3;   4.2;    3;   2.2;   6;    1.000;   0;   7.5;  15.9; 1003.58;   16.0;   87.42;   20.6;   10.8;   10.3;eor
       2014;20170520;    3;   8.9;   3.4;    3;   0.0;   0;   12.000;   0;   3.9;  11.1; 1013.40;   14.2;   70.42;   19.0;    8.7;    3.7;eor
       2014;20170521;    1;   6.5;   1.6;    3;   0.0;   0;   12.983;   0;   3.7;   9.8; 1019.14;   14.5;   63.21;   21.0;    5.7;    2.0;eor
       2014;20170522;    1;   6.2;   2.1;    1;   0.0;   0;    9.417;   0;   4.0;  10.6; 1013.50;   16.1;   61.04;   22.4;    7.0;    2.9;eor
       2014;20170523;    1;  14.7;   4.2;    1;   0.0;   6;    5.283;   0;   5.5;  12.3; 1009.45;   17.4;   62.42;   23.8;   11.0;    9.6;eor
       2014;20170524;    1;  11.8;   4.5;    1;   0.0;   6;    5.383;   0;   6.0;  10.4; 1014.88;   13.8;   67.08;   17.9;    8.7;    6.9;eor
       2014;20170525;    1;  11.3;   4.4;    1;   0.0;   6;    6.717;   0;   4.3;  12.6; 1016.00;   14.4;   77.88;   20.4;    8.9;    6.2;eor
       2014;20170526;    1;   7.2;   2.4;    1;   0.0;   0;   10.200;   0;   3.5;  14.6; 1015.23;   18.0;   73.08;   25.4;   11.3;    9.9;eor
       2014;20170527;    1;  11.1;   4.0;    1;   0.0;   0;   15.067;   0;   0.5;  14.0; 1013.57;   21.0;   58.79;   26.9;   12.0;    6.8;eor
       2014;20170528;    1;  13.0;   3.2;    1;   0.9;   6;   10.783;   0;   4.7;  16.5; 1010.60;   21.8;   63.04;   26.7;   16.7;   13.5;eor
       2014;20170529;    1;   6.7;   2.0;    1;   0.8;   6;    9.367;   0;   5.3;  17.9; 1006.26;   21.8;   70.13;   31.2;   13.7;   10.5;eor
       2014;20170530;    1;  12.3;   3.5;    1;   9.4;   8;    4.833;   0;   5.2;  19.5; 1005.25;   20.4;   81.83;   26.1;   16.0;   14.1;eor
       2014;20170531;    1;  12.7;   5.0;    1;   0.0;   0;   11.767;   0;   3.2;  12.5; 1012.87;   16.9;   66.17;   22.4;    8.4;    3.4;eor
       2014;20170601;    1;   6.2;   1.9;    1;   0.0;   0;   15.100;   0;   3.2;   9.5; 1015.08;   14.7;   60.71;   22.8;    5.7;    0.8;eor
       2014;20170602;    1;   7.7;   2.1;    1;   0.1;   6;   13.817;   0;   2.9;  10.5; 1010.60;   18.8;   51.33;   26.8;    7.6;    2.8;eor
       2014;20170603;    1;   8.7;   2.8;    1;   3.2;   6;    3.117;   0;   7.2;  14.9; 1005.37;   19.8;   63.71;   24.5;   14.6;   13.4;eor
       2014;20170604;    1;  13.2;   4.8;    1;   0.8;   6;    4.333;   0;   6.7;  13.9; 1005.48;   16.8;   73.88;   21.9;   11.5;    8.1;eor
       2014;20170605;    1;  10.1;   2.6;    1;   0.0;   0;   12.800;   0;   4.5;  11.8; 1006.38;   16.5;   66.04;   21.7;    9.7;    4.9;eor
       2014;20170606;    1;  14.2;   4.8;    1;   0.8;   6;    7.333;   0;   6.2;  12.6;  995.95;   16.4;   67.79;   21.9;   11.7;   10.1;eor
       2014;20170607;    1;  16.1;   6.1;    1;   2.4;   6;    2.217;   0;   6.6;  10.5; 1002.23;   12.9;   70.58;   17.5;   11.0;    9.6;eor
       2014;20170608;    1;   9.9;   4.4;    1;   0.6;   6;    1.367;   0;   6.7;  12.5; 1008.27;   16.2;   68.08;   21.8;   11.1;   10.7;eor
       2014;20170609;    1;  21.1;   4.0;    1;   4.9;   6;    4.467;   0;   5.7;  13.5; 1005.16;   17.4;   69.54;   23.7;   11.6;    7.1;eor
       2014;20170610;    1;   9.1;   2.6;    1;   0.0;   0;    7.300;   0;   4.4;  13.1; 1012.40;   17.1;   69.21;   22.0;    9.8;    5.1;eor
       2014;20170611;    1;  10.8;   3.1;    1;   0.4;   6;    5.867;   0;   5.7;  16.1; 1008.87;   20.9;   66.67;   27.4;   15.0;   10.1;eor
       2014;20170612;    1;  14.2;   6.0;    1;   0.0;   6;    4.900;   0;   5.5;  12.9; 1006.41;   17.2;   65.54;   19.0;   15.1;   14.6;eor
       2014;20170613;    1;  11.8;   4.6;    1;   0.0;   6;    3.467;   0;   5.4;  12.3; 1010.43;   15.9;   68.83;   20.2;    9.7;    4.2;eor
       2014;20170614;    1;   7.4;   1.9;    1;   0.0;   0;   14.800;   0;   3.3;  12.1; 1012.59;   16.3;   68.08;   23.6;    7.1;    2.6;eor
       2014;20170615;    1;  11.8;   3.3;    1;   4.3;   6;    8.367;   0;   6.0;  15.2; 1007.68;   19.7;   68.92;   27.7;   11.4;    9.1;eor
       2014;20170616;    1;  15.9;   6.0;    1;   0.0;   6;    1.767;   0;   6.0;  13.5; 1010.02;   16.4;   72.88;   21.0;   12.0;   10.5;eor
       2014;20170617;    1;  11.3;   4.8;    1;   0.0;   6;    5.567;   0;   5.3;  14.1; 1016.53;   15.8;   78.50;   20.1;   10.8;    9.4;eor
       2014;20170618;    1;-999;-999;    1;   0.0;   0;   11.317;   0;   3.8;  16.9; 1017.80;   20.1;   73.92;   27.0;   12.7;    9.2;eor
       2014;20170619;    1;-999;-999;    1;   0.0;   0;   15.200;   0;   1.3;  16.8; 1013.40;   23.4;   62.13;   29.9;   15.6;   12.5;eor
       2014;20170620;    1;   9.4;   3.3;    1;   0.0;   0;   12.650;   0;   5.2;  16.2; 1010.59;   20.8;   66.96;   27.5;   11.8;    8.8;eor
