STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     2014;20170102;   3;    1.2;   6.4;   6.8; 1011.31;   96.54;   4.0;    2.6;    0.2;   -0.8;   8.2;   0.3;   8;    0.083;   2;eor
     2014;20170103;   3;    3.0;   7.1;   7.7; 1009.52;   92.83;   6.7;    4.6;    1.7;    0.9;  17.7;   8.9;   6;    0.000;   0;eor
     2014;20170104;   3;    3.1;   6.5;   5.0; 1000.92;   83.17;   8.3;    6.4;   -0.7;   -2.3;  21.8;   4.5;   8;    0.250;   0;eor
     2014;20170105;   3;   -3.5;   3.5;   2.0; 1022.89;   73.83;   3.5;   -0.4;   -8.7;  -12.0;   8.7;   0.0;   0;    4.300;   0;eor
     2014;20170106;   3;   -7.3;   2.8;   2.0; 1033.22;   79.92;   1.7;   -3.8;  -11.0;  -14.2;   5.7;   0.0;   0;    6.367;   0;eor
     2014;20170107;   3;   -2.4;   4.3;   7.7; 1022.68;   81.75;   4.3;    0.3;   -5.4;   -6.6;   9.4;   0.9;   6;    0.000;   0;eor
     2014;20170108;   3;    1.1;   6.6;   8.0; 1021.94;  100.00;   2.3;    1.8;    0.2;   -0.2;   5.7;   0.7;   8;    0.000;   0;eor
     2014;20170109;   3;    1.2;   5.7;   7.3; 1016.40;   85.71;   3.4;    2.3;    0.3;   -0.8;   8.9;   0.0;   6;    0.067;   0;eor
     2014;20170110;   3;    2.3;   6.0;   7.5; 1003.25;   83.33;   4.5;    3.0;    1.1;   -0.1;  10.8;   0.0;   0;    0.000;   0;eor
     2014;20170111;   3;    3.6;   6.7;   6.4;  996.36;   84.21;   6.6;    6.3;    2.1;    1.0;  16.3;   4.6;   6;    0.117;   0;eor
     2014;20170112;   3;    4.4;   6.5;   6.5;  994.99;   78.50;   6.4;    5.9;    1.9;    1.4;  17.5;  10.4;   8;    0.433;   0;eor
     2014;20170113;   3;    1.1;   6.2;   6.9;  984.63;   93.83;   6.0;    2.1;    0.2;   -0.3;  12.9;   4.4;   8;    0.250;   3;eor
     2014;20170114;   3;    1.6;   6.4;   6.9;  997.84;   92.92;   6.7;    3.1;    0.2;   -0.4;  15.4;   1.5;   8;    2.050;   0;eor
     2014;20170115;   3;   -0.8;   5.4;   4.3; 1010.02;   93.92;   4.4;    1.5;   -3.8;   -7.4;  10.8;   0.1;   7;    0.917;   0;eor
     2014;20170116;   3;   -3.8;   4.6;   8.0; 1020.37;   99.46;   1.6;   -2.0;   -5.6;   -6.4;   3.1;   0.0;   0;    0.000;   0;eor
     2014;20170117;   3;   -4.0;   4.4;   7.9; 1029.98;   97.79;   1.3;   -3.0;   -5.0;   -5.1;   2.7;   0.0;   0;    0.000;   0;eor
     2014;20170118;   3;   -2.8;   4.5;   7.1; 1033.01;   90.13;   1.3;   -1.5;   -4.8;   -7.4;   4.1;   0.0;   0;    0.050;   0;eor
     2014;20170119;   3;   -0.7;   4.3;   5.8; 1031.18;   75.29;   1.3;    3.7;   -3.3;   -4.5;   4.1;   0.0;   0;    5.200;   0;eor
     2014;20170120;   3;    0.4;   5.4;   6.2; 1028.71;   86.04;   0.9;    3.8;   -2.3;   -4.8;   5.1;   0.0;   6;    6.183;   0;eor
     2014;20170121;   3;    1.1;   5.9;   4.6; 1024.90;   89.63;   2.3;    4.8;   -2.5;   -4.4;   7.7;   0.0;   0;    2.333;   0;eor
     2014;20170122;   3;   -2.9;   4.9;   5.9; 1020.59;   99.17;   2.4;   -1.7;   -3.9;   -6.0;   6.2;   0.0;   7;    0.000;   0;eor
     2014;20170123;   3;   -2.3;   5.2;   8.0; 1018.87;   99.25;   1.8;   -0.7;   -4.3;   -3.9;   4.1;   0.0;   7;    0.000;   0;eor
     2014;20170124;   3;   -0.3;   5.7;   7.8; 1021.78;   95.00;   1.8;    1.4;   -0.8;   -0.9;   4.1;   0.0;   0;    0.350;   0;eor
     2014;20170125;   3;   -0.6;   5.2;   6.6; 1024.77;   89.29;   2.1;    1.5;   -2.7;   -5.2;   5.1;   0.0;   7;    0.850;   0;eor
     2014;20170126;   3;   -0.7;   5.0;   2.1; 1020.76;   86.21;   4.0;    1.8;   -3.1;   -4.9;   9.9;   0.0;   0;    5.867;   0;eor
     2014;20170127;   3;   -0.1;   4.4;   2.4; 1014.38;   73.21;   3.9;    5.2;   -5.3;   -7.4;   9.1;   0.0;   0;    6.850;   0;eor
     2014;20170128;   3;   -0.3;   4.8;   4.4; 1011.06;   81.63;   2.6;    4.0;   -4.2;   -5.8;   5.1;   0.0;   6;    7.283;   0;eor
     2014;20170129;   3;    4.2;   6.2;   6.4; 1011.75;   75.96;   4.2;    7.0;    2.7;   -0.2;   8.9;   0.0;   6;    2.417;   0;eor
     2014;20170130;   3;    3.4;   7.3;   8.0; 1004.06;   93.58;   4.0;    4.7;    0.8;   -0.6;   8.7;  14.9;   6;    0.000;   0;eor
     2014;20170131;   3;    0.9;   6.5;   8.0; 1009.04;   99.08;   2.6;    1.7;    0.2;    0.0;   7.2;   0.0;   6;    0.000;   0;eor
     2014;20170201;   3;    1.4;   6.0;   6.9; 1011.27;   89.21;   4.5;    2.6;    0.2;   -1.9;  12.7;   0.0;   6;    0.000;   0;eor
     2014;20170202;   3;    4.2;   7.4;   4.5; 1003.14;   88.92;   3.7;    8.5;    0.2;   -1.4;   7.7;   0.0;   6;    4.700;   0;eor
     2014;20170203;   3;    4.0;   8.1;   6.4;  997.69;   98.29;   2.6;    7.4;   -0.4;   -1.5;   6.7;   2.5;   6;    0.000;   0;eor
     2014;20170204;   3;    5.6;   7.8;   4.8;  994.98;   86.33;   3.1;    9.4;    2.3;   -0.1;   9.6;   0.6;   6;    2.400;   0;eor
     2014;20170205;   3;    3.0;   7.5;   8.0;  997.37;   99.29;   2.5;    4.3;    2.0;    1.7;   6.2;   0.6;   6;    0.000;   0;eor
     2014;20170206;   3;    1.2;   6.3;   7.8; 1011.40;   93.29;   3.9;    2.8;   -1.2;   -2.1;   9.8;   0.0;   0;    0.000;   0;eor
     2014;20170207;   3;   -0.8;   4.7;   7.7; 1015.10;   80.71;   5.8;   -0.2;   -1.6;   -2.1;  11.5;   0.2;   7;    0.000;   0;eor
     2014;20170208;   3;   -1.8;   4.1;   8.0; 1020.22;   77.13;   5.8;   -0.9;   -3.2;   -3.2;   9.6;   0.0;   7;    0.000;   0;eor
     2014;20170209;   3;   -2.9;   3.8;   7.5; 1023.60;   76.54;   5.2;   -1.2;   -3.8;   -4.7;   9.6;   0.0;   7;    0.033;   0;eor
     2014;20170210;   3;   -2.7;   3.9;   7.9; 1019.02;   77.38;   6.1;   -0.5;   -4.2;   -3.9;  11.8;   0.0;   7;    0.000;   0;eor
     2014;20170211;   3;   -0.8;   4.4;   7.7; 1017.73;   76.21;   5.8;    0.3;   -2.2;   -3.5;  10.8;   0.0;   0;    0.000;   0;eor
     2014;20170212;   3;   -0.8;   4.2;   6.6; 1023.83;   72.13;   5.8;    0.8;   -3.0;   -4.6;  11.1;   0.0;   0;    0.000;   0;eor
     2014;20170213;   3;   -1.0;   4.2;   0.2; 1027.44;   75.08;   5.3;    4.8;   -4.8;   -6.2;   9.6;   0.0;   0;    8.383;   0;eor
     2014;20170214;   3;   -0.4;   4.5;   0.0; 1026.01;   76.50;   3.8;    5.7;   -5.2;   -7.5;   8.2;   0.0;   0;    8.483;   0;eor
     2014;20170215;   3;    3.2;   5.3;   0.0; 1025.60;   71.00;   1.3;   12.0;   -3.4;   -7.5;   5.1;   0.0;   0;    8.667;   0;eor
     2014;20170216;   3;    6.5;   7.6;   4.5; 1021.00;   78.79;   2.6;   10.9;   -0.4;   -3.2;   8.7;   0.0;   6;    3.017;   0;eor
     2014;20170217;   3;    5.6;   8.8;   7.3; 1015.53;   96.29;   4.0;    6.8;    4.2;    2.0;  10.3;   1.1;   6;    0.000;   0;eor
     2014;20170218;   3;    3.9;   7.4;   6.5; 1018.91;   91.25;   2.9;    5.1;    1.2;   -3.9;   6.3;   0.0;   0;    0.000;   0;eor
     2014;20170219;   3;    4.5;   7.5;   6.5; 1012.84;   87.96;   3.8;    6.6;    0.9;   -3.2;   8.7;   1.1;   6;    0.000;   0;eor
     2014;20170220;   3;    8.1;  10.2;   8.0; 1005.95;   94.13;   6.0;   10.3;    5.9;    5.2;  16.3;   1.2;   6;    0.000;   0;eor
     2014;20170221;   3;    8.1;   9.1;   6.7; 1003.52;   83.13;   6.3;    9.9;    5.4;    1.6;  14.6;   0.6;   6;    0.783;   0;eor
     2014;20170222;   3;    8.7;  10.2;   8.0;  994.96;   89.71;   7.5;   11.0;    6.2;    4.8;  21.3;  10.3;   6;    0.000;   0;eor
     2014;20170223;   3;    7.5;   9.0;   7.5;  986.55;   86.58;   6.8;    9.9;    5.3;    4.3;  21.3;  18.5;   6;    0.267;   0;eor
     2014;20170224;   3;    3.3;   6.6;   5.2;  999.43;   85.29;   7.1;    6.7;    0.8;   -1.2;  22.6;   1.0;   6;    3.200;   0;eor
     2014;20170225;   3;    4.0;   6.4;   6.1; 1010.29;   79.79;   4.2;    7.4;    0.1;   -2.4;  12.3;   1.2;   6;    1.433;   0;eor
     2014;20170226;   3;    8.5;   8.4;   7.3; 1002.74;   74.92;   5.5;   10.7;    6.5;    5.0;  11.8;   0.0;   6;    0.150;   0;eor
     2014;20170227;   3;   11.0;   8.6;   6.8;  993.16;   65.54;   6.4;   14.2;    8.6;    7.6;  16.6;   0.6;   6;    2.567;   0;eor
     2014;20170228;   3;    6.7;   6.6;   6.4;  983.78;   68.13;   6.5;    9.5;    2.6;    1.4;  19.4;   0.4;   6;    2.883;   0;eor
     2014;20170301;   3;    4.3;   7.2;   6.3;  991.25;   86.29;   4.1;    6.8;    1.5;   -1.9;  11.1;   5.2;   6;    0.700;   0;eor
     2014;20170302;   3;    5.4;   7.8;   6.9;  996.48;   87.04;   6.2;    6.6;    3.9;    1.4;  19.0;   2.4;   6;    0.000;   0;eor
     2014;20170303;   3;    7.1;   6.7;   6.4; 1001.37;   67.42;   3.7;   10.6;    3.2;    0.5;   8.2;   0.0;   6;    4.867;   0;eor
     2014;20170304;   3;   10.4;   7.9;   7.5;  988.20;   62.46;   3.6;   16.0;    5.8;    2.4;  12.0;   0.1;   6;    3.233;   0;eor
     2014;20170305;   3;    8.5;   8.0;   6.9;  991.43;   72.83;   4.9;   12.4;    6.1;    3.3;  13.9;   0.9;   6;    2.667;   0;eor
     2014;20170306;   3;    6.1;   8.5;   7.7;  993.76;   90.04;   2.3;    9.1;    4.2;    1.9;   7.9;   1.5;   6;    1.217;   0;eor
     2014;20170307;   3;    3.5;   7.2;   7.9; 1006.26;   91.25;   1.9;    4.3;    2.4;    2.4;   6.7;   0.0;   6;    0.000;   0;eor
     2014;20170308;   3;    5.2;   7.8;   7.8; 1008.62;   88.21;   4.2;    8.1;    2.5;   -0.1;  15.3;   8.7;   6;    0.000;   0;eor
     2014;20170309;   3;    7.4;   8.9;   6.5; 1008.86;   86.88;   4.8;   11.8;    4.3;    1.1;  16.3;   2.7;   6;    2.317;   0;eor
     2014;20170310;   3;    6.6;   7.8;   6.1; 1018.17;   80.50;   4.7;    9.9;    3.2;   -0.4;  11.8;   0.0;   6;    1.033;   0;eor
     2014;20170311;   3;    6.1;   7.1;   5.5; 1017.10;   77.08;   2.7;   11.9;    1.9;   -0.3;   8.1;   0.0;   0;    3.800;   0;eor
     2014;20170312;   3;    4.6;   6.4;   4.4; 1013.57;   77.21;   4.7;    9.4;   -0.6;   -2.4;  11.7;   0.0;   0;    7.667;   0;eor
     2014;20170313;   3;    5.6;   6.5;   5.3; 1017.60;   73.38;   2.7;   12.5;   -1.2;   -3.0;   6.2;   0.0;   0;    5.750;   0;eor
     2014;20170314;   3;    9.1;   9.2;   7.0; 1021.88;   79.79;   4.1;   13.4;    3.9;    2.6;  11.5;   0.0;   6;    2.083;   0;eor
     2014;20170315;   3;    9.1;   8.4;   6.7; 1022.46;   73.42;   4.8;   12.6;    3.0;   -0.6;  12.5;   0.0;   0;    6.833;   0;eor
     2014;20170316;   3;    8.4;   7.2;   3.9; 1015.95;   67.67;   2.5;   15.2;    1.0;   -3.0;   9.1;   0.0;   0;   10.583;   0;eor
     2014;20170317;   3;    7.8;   7.3;   5.9; 1004.55;   69.29;   5.4;   10.5;    4.1;   -0.7;  14.2;   5.3;   6;    1.700;   0;eor
     2014;20170318;   3;    6.9;   8.0;   6.7;  995.91;   80.04;   7.6;   10.6;    2.5;   -0.8;  20.1;   1.7;   6;    2.483;   0;eor
     2014;20170319;   3;    7.8;  10.2;   7.5;  998.38;   94.17;   4.6;   12.3;    2.1;   -2.1;  16.8;  14.7;   6;    0.000;   0;eor
     2014;20170320;   3;   10.8;  11.5;   8.0;  997.88;   88.50;   5.9;   12.5;    9.6;    8.9;  13.2;   2.0;   6;    0.000;   0;eor
     2014;20170321;   3;    7.9;   8.3;   6.6; 1000.60;   76.46;   4.8;   11.5;    2.3;   -2.7;  13.4;   1.2;   6;    2.317;   0;eor
     2014;20170322;   3;    6.4;   5.7;   5.3; 1009.06;   61.58;   3.1;   11.7;    0.8;   -4.3;   8.7;   0.0;   6;    9.617;   0;eor
     2014;20170323;   3;    6.7;   7.8;   7.2; 1012.50;   79.38;   4.4;    9.0;    3.7;    1.3;   7.9;   0.0;   6;    0.000;   0;eor
     2014;20170324;   3;    6.4;   6.4;   3.3; 1023.31;   70.33;   3.1;   13.0;    0.2;   -2.4;   9.6;   0.0;   0;   11.267;   0;eor
     2014;20170325;   3;    6.4;   6.2;   4.9; 1022.72;   68.75;   2.3;   13.8;   -1.5;   -3.7;   8.7;   0.0;   0;   10.200;   0;eor
     2014;20170326;   3;    6.4;   7.7;   5.5; 1019.36;   82.58;   2.1;   12.6;    0.6;   -1.7;   6.7;   0.0;   0;    6.117;   0;eor
     2014;20170327;   3;   10.0;   6.4;   1.3; 1017.80;   57.21;   1.8;   18.6;    1.1;   -1.5;   5.1;   0.0;   0;   11.533;   0;eor
     2014;20170328;   3;   12.3;   7.6;   2.3; 1013.43;   55.92;   2.7;   20.0;    3.1;   -1.1;  10.5;   0.0;   6;   11.550;   0;eor
     2014;20170329;   3;   12.0;  10.7;   6.8; 1015.07;   76.00;   4.4;   13.9;   10.3;    7.2;  12.5;   0.2;   6;    0.017;   0;eor
     2014;20170330;   3;   15.7;  11.8;   6.5; 1016.38;   67.71;   3.0;   21.2;   11.4;    6.2;   9.6;   0.0;   6;    3.333;   0;eor
     2014;20170331;   3;   16.6;  10.7;   6.2; 1007.75;   58.46;   3.7;   23.3;   11.2;    4.8;   9.3;   0.0;   0;    8.850;   0;eor
     2014;20170401;   3;   14.2;  12.3;   7.2; 1004.97;   77.67;   1.9;   20.5;    7.8;    4.5;   8.7;   8.7;   6;    6.433;   0;eor
     2014;20170402;   3;   11.7;  10.9;   4.4; 1011.96;   80.63;   2.7;   17.2;    6.8;    4.1;   9.9;   0.0;   6;    4.417;   0;eor
     2014;20170403;   3;    8.1;   8.5;   4.8; 1019.71;   79.79;   2.4;   11.9;    3.6;   -0.3;   6.7;   0.0;   6;    2.950;   0;eor
     2014;20170404;   3;    8.2;   8.0;   3.2; 1018.03;   75.42;   2.3;   14.0;    2.0;   -1.5;   7.7;   0.0;   0;    7.933;   0;eor
     2014;20170405;   3;    7.6;   8.0;   6.2; 1016.01;   77.38;   4.5;   11.2;    3.2;   -0.3;  13.4;   0.9;   6;    2.800;   0;eor
     2014;20170406;   3;    7.9;   7.7;   5.9; 1017.20;   72.79;   6.1;   12.0;    4.9;    3.7;  14.2;   0.0;   0;    4.967;   0;eor
     2014;20170407;   3;    9.9;   9.9;   6.9; 1014.98;   80.21;   6.6;   13.6;    5.2;    3.8;  13.4;   0.0;   6;    0.183;   0;eor
     2014;20170408;   3;    9.8;  10.1;   6.5; 1017.28;   83.67;   2.6;   13.3;    3.6;   -0.3;   6.7;   0.0;   6;    0.217;   0;eor
     2014;20170409;   3;   11.7;   9.5;   1.4; 1015.77;   71.83;   1.2;   20.1;    1.8;   -1.8;   4.6;   0.0;   0;   11.567;   0;eor
     2014;20170410;   3;   10.3;   8.5;   5.1; 1011.02;   67.63;   5.3;   13.4;    4.7;    2.8;  13.4;   0.0;   6;    2.533;   0;eor
     2014;20170411;   3;    8.0;   7.4;   7.0; 1015.35;   69.88;   4.9;   11.6;    3.5;    1.9;  14.1;   0.3;   6;    1.883;   0;eor
     2014;20170412;   3;    9.5;   8.9;   7.8; 1005.87;   75.50;   6.0;   12.1;    7.7;    6.9;  14.2;   5.5;   6;    0.033;   0;eor
     2014;20170413;   3;    8.2;   8.0;   6.4; 1004.82;   74.08;   5.6;   12.0;    4.4;    1.4;  14.7;   0.3;   6;    1.183;   0;eor
     2014;20170414;   3;    7.6;   7.7;   5.3; 1007.62;   74.58;   3.8;   11.8;    3.2;    0.6;  11.8;   1.5;   6;    5.167;   0;eor
     2014;20170415;   3;    8.3;   7.9;   6.0; 1004.06;   72.58;   6.3;   11.9;    5.0;    3.3;  18.3;   1.3;   6;    3.567;   0;eor
     2014;20170416;   3;    6.5;   7.4;   5.1; 1008.75;   77.67;   5.1;   11.8;    4.1;    2.4;  12.7;   5.6;   8;    4.467;   0;eor
     2014;20170417;   3;    5.1;   7.2;   5.1; 1009.35;   82.58;   3.0;   10.0;    1.0;   -1.1;  15.3;   3.0;   8;    4.483;   0;eor
     2014;20170418;   3;    3.5;   5.9;   5.8; 1018.21;   75.29;   4.2;    7.4;   -0.4;   -3.0;  12.9;   0.0;   6;    0.333;   0;eor
     2014;20170419;   3;    2.9;   4.7;   3.2; 1027.96;   64.38;   3.3;    8.0;   -2.1;   -5.3;  10.3;   0.0;   0;    6.550;   0;eor
     2014;20170420;   3;    4.6;   4.7;   4.9; 1027.70;   58.04;   1.9;   10.6;   -4.1;   -7.6;   7.2;   0.0;   0;   10.717;   0;eor
     2014;20170421;   3;    9.6;   8.3;   7.0; 1018.65;   67.79;   5.1;   13.8;    4.8;    1.7;  18.7;   2.0;   6;    0.767;   0;eor
     2014;20170422;   3;    6.5;   6.9;   4.8; 1014.25;   72.38;   6.5;   10.4;    3.1;    1.2;  16.1;   0.0;   6;    4.217;   0;eor
     2014;20170423;   3;    5.2;   6.5;   5.4; 1014.87;   73.88;   5.6;    9.8;    1.0;   -3.2;  12.3;   0.1;   6;    2.933;   0;eor
     2014;20170424;   3;    8.0;   7.5;   5.6; 1005.94;   70.75;   4.6;   14.2;    1.2;   -3.6;  14.1;   3.1;   6;    2.867;   0;eor
     2014;20170425;   3;    5.6;   7.1;   5.3;  998.93;   78.13;   4.4;   10.1;    2.3;   -1.5;  15.3;   0.7;   6;    5.183;   0;eor
     2014;20170426;   3;    5.3;   6.0;   3.6; 1004.61;   68.96;   2.9;   10.6;   -0.3;   -3.7;  12.2;   0.0;   6;   10.233;   0;eor
     2014;20170427;   3;    5.7;   5.7;   3.5; 1007.60;   65.21;   2.7;   11.5;   -1.6;   -4.8;  10.1;   0.0;   6;    7.583;   0;eor
     2014;20170428;   3;    6.7;   7.2;   5.0; 1006.52;   73.21;   2.9;   12.2;    0.1;   -3.9;  13.5;   0.4;   6;    5.567;   0;eor
     2014;20170429;   1;    7.1;   6.6;   4.5; 1010.45;   67.25;   2.9;   11.7;    2.3;   -1.5;   9.3;   0.0;   0;    5.350;   0;eor
     2014;20170430;   1;    9.3;   5.8;   1.9; 1008.99;   53.63;   6.3;   15.7;   -0.7;   -2.8;  16.3;   0.0;   0;   13.683;   0;eor
     2014;20170501;   1;   11.4;   7.7;   6.4; 1005.70;   57.79;   5.8;   16.2;    4.8;    3.6;  12.3;   0.1;   6;    6.850;   0;eor
     2014;20170502;   1;    9.3;   9.3;   7.8; 1009.45;   80.38;   5.4;   11.7;    7.8;    7.2;  14.1;   7.0;   6;    0.000;   0;eor
     2014;20170503;   1;   11.7;  10.4;   7.3; 1013.81;   76.67;   4.8;   16.2;    8.2;    7.7;  10.6;   0.0;   6;    4.083;   0;eor
     2014;20170504;   1;    8.0;   9.2;   7.8; 1013.25;   86.17;   4.7;    9.4;    6.7;    5.5;  10.8;   2.0;   6;    0.067;   0;eor
     2014;20170505;   1;    7.8;   9.8;   8.0; 1013.39;   92.96;   2.3;    9.1;    6.4;    6.2;   6.0;   0.0;   6;    0.000;   0;eor
     2014;20170506;   1;   11.5;  11.4;   6.9; 1008.06;   83.96;   3.6;   15.4;    7.7;    7.0;  11.0;   0.0;   0;    2.167;   0;eor
     2014;20170507;   1;   13.3;  11.1;   6.3; 1006.38;   74.33;   3.0;   19.0;    7.4;    6.4;   8.9;   0.0;   6;    3.300;   0;eor
     2014;20170508;   1;    7.8;   8.7;   6.4; 1011.06;   81.92;   4.3;   11.5;    0.9;   -2.1;  10.1;   0.4;   6;    1.050;   0;eor
     2014;20170509;   1;    6.7;   5.9;   4.9; 1011.86;   62.50;   2.5;   12.2;   -1.0;   -3.4;   8.2;   0.0;   0;    7.583;   0;eor
     2014;20170510;   1;    7.1;   7.2;   6.0; 1003.00;   72.33;   2.7;   12.3;    2.0;   -1.2;   8.6;   0.0;   0;    6.317;   0;eor
     2014;20170511;   1;   12.7;   8.8;   4.1;  995.76;   62.38;   4.4;   21.4;    1.3;   -1.1;  10.1;   2.0;   6;   11.500;   0;eor
     2014;20170512;   1;   15.3;  13.7;   7.4;  995.96;   78.92;   2.2;   20.2;   11.1;    7.6;   6.3;   0.4;   6;    2.167;   0;eor
     2014;20170513;   1;   16.1;  13.9;   6.1; 1003.47;   77.71;   2.6;   23.2;    8.6;    6.5;   9.3;   0.5;   6;    7.567;   0;eor
     2014;20170514;   1;   16.4;  12.6;   5.0; 1012.95;   70.63;   2.2;   22.2;    9.9;    6.6;  11.8;   0.0;   6;    7.417;   0;eor
     2014;20170515;   1;   15.4;  10.5;   4.0; 1021.10;   62.67;   2.6;   20.7;   10.2;    8.6;   8.2;   0.0;   6;   12.217;   0;eor
     2014;20170516;   1;   18.2;  12.4;   7.5; 1020.57;   59.54;   2.9;   21.9;   14.3;   10.1;   7.2;   0.0;   6;    0.300;   0;eor
     2014;20170517;   1;   22.3;  14.7;   5.0; 1013.18;   55.58;   4.1;   27.5;   16.7;   15.8;  11.1;   0.0;   0;   11.317;   0;eor
     2014;20170518;   1;   20.3;  17.1;   6.6; 1004.22;   73.04;   3.2;   26.1;   16.0;   14.4;   9.4;   5.9;   6;    7.400;   0;eor
     2014;20170519;   1;   16.0;  15.9;   7.5; 1003.58;   87.42;   4.2;   20.6;   10.8;   10.3;  12.3;   2.2;   6;    1.000;   0;eor
     2014;20170520;   1;   14.2;  11.1;   3.9; 1013.40;   70.42;   3.4;   19.0;    8.7;    3.7;   8.9;   0.0;   0;   12.000;   0;eor
     2014;20170521;   1;   14.5;   9.8;   3.7; 1019.14;   63.21;   1.6;   21.0;    5.7;    2.0;   6.5;   0.0;   0;   12.983;   0;eor
     2014;20170522;   1;   16.1;  10.6;   4.0; 1013.50;   61.04;   2.1;   22.4;    7.0;    2.9;   6.2;   0.0;   0;    9.417;   0;eor
     2014;20170523;   1;   17.4;  12.3;   5.5; 1009.45;   62.42;   4.2;   23.8;   11.0;    9.6;  14.7;   0.0;   6;    5.283;   0;eor
     2014;20170524;   1;   13.8;  10.4;   6.0; 1014.88;   67.08;   4.5;   17.9;    8.7;    6.9;  11.8;   0.0;   6;    5.383;   0;eor
     2014;20170525;   1;   14.4;  12.6;   4.3; 1016.00;   77.88;   4.4;   20.4;    8.9;    6.2;  11.3;   0.0;   6;    6.717;   0;eor
     2014;20170526;   1;   18.0;  14.6;   3.5; 1015.23;   73.08;   2.4;   25.4;   11.3;    9.9;   7.2;   0.0;   0;   10.200;   0;eor
     2014;20170527;   1;   21.0;  14.0;   0.5; 1013.57;   58.79;   4.0;   26.9;   12.0;    6.8;  11.1;   0.0;   0;   15.067;   0;eor
     2014;20170528;   1;   21.8;  16.5;   4.7; 1010.60;   63.04;   3.2;   26.7;   16.7;   13.5;  13.0;   0.9;   6;   10.783;   0;eor
