STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     2014;19360101;   5;    7.9;   7.6;   6.7;  993.40;   70.00;-999;    9.9;    6.9;   -999;-999;   0.3;   1;    3.100;   0;eor
     2014;19360102;   5;    7.1;   8.0;   6.7;  988.20;   77.00;-999;    9.4;    5.9;   -999;-999;   0.2;   1;    2.400;   0;eor
     2014;19360103;   5;    5.7;   8.0;   7.7;  985.20;   85.00;-999;    7.8;    4.4;   -999;-999;   0.0;   1;    0.400;   0;eor
     2014;19360104;   5;    4.6;   7.6;   7.7; 1000.60;   88.00;-999;    6.7;    1.8;   -999;-999;   2.1;   1;    0.100;   0;eor
     2014;19360105;   5;    3.2;   6.8;   7.3; 1008.70;   87.00;-999;    6.2;    1.9;   -999;-999;   0.0;   0;    1.600;   0;eor
     2014;19360106;   5;    4.0;   6.0;   6.0;  997.50;   74.00;-999;    5.8;    1.1;   -999;-999;   0.0;   1;    0.400;   0;eor
     2014;19360107;   5;    5.5;   7.2;   7.0;  997.50;   81.00;-999;    6.6;    2.2;   -999;-999;   0.0;   0;    0.900;   0;eor
     2014;19360108;   5;    6.5;   7.7;   7.3;  999.90;   81.00;-999;    7.2;    5.0;   -999;-999;   5.2;   1;    0.100;   0;eor
     2014;19360109;   5;    7.9;   8.8;   8.0; 1001.80;   83.00;-999;    8.8;    6.4;   -999;-999;   4.2;   1;    0.000;   0;eor
     2014;19360110;   5;   11.3;  11.3;   7.7;  994.60;   84.00;-999;   13.0;    8.4;   -999;-999;   6.4;   1;    1.400;   0;eor
     2014;19360111;   5;    5.6;   6.9;   6.0; 1004.00;   73.00;-999;   10.9;    3.8;   -999;-999;   0.3;   1;    1.400;   0;eor
     2014;19360112;   5;    2.2;   6.3;   6.3; 1013.40;   85.00;-999;    4.8;    0.4;   -999;-999;   0.0;   1;    3.500;   0;eor
     2014;19360113;   5;    1.7;   5.9;   5.3; 1011.00;   86.00;-999;    3.1;    0.3;   -999;-999;   0.0;   1;    5.800;   0;eor
     2014;19360114;   5;    2.0;   5.9;   4.7; 1011.50;   83.00;-999;    3.8;   -0.3;   -999;-999;   1.0;   8;    4.900;   0;eor
     2014;19360115;   5;    1.3;   5.7;   6.3; 1013.60;   85.00;-999;    3.8;   -0.6;   -999;-999;   0.0;   0;    1.300;   0;eor
     2014;19360116;   5;   -0.2;   4.8;   6.3; 1001.80;   81.00;-999;    1.3;   -3.9;   -999;-999;   0.0;   0;    1.000;   0;eor
     2014;19360117;   5;    1.9;   6.3;   8.0;  981.50;   87.00;-999;    6.3;    0.6;   -999;-999;   3.6;   8;    0.000;   0;eor
     2014;19360118;   5;    1.2;   5.5;   5.7;  989.80;   83.00;-999;    2.2;   -0.5;   -999;-999;   1.4;   8;    0.600;   0;eor
     2014;19360119;   5;    1.6;   6.0;   7.0;  994.60;   88.00;-999;    2.5;    1.0;   -999;-999;   0.1;   8;    0.000;   0;eor
     2014;19360120;   5;    5.9;   7.5;   4.3;  986.60;   84.00;-999;    8.1;   -1.2;   -999;-999;   0.6;   1;    2.200;   0;eor
     2014;19360121;   5;    6.0;   6.4;   6.3;  987.40;   66.00;-999;    9.1;    3.9;   -999;-999;   1.5;   1;    3.700;   0;eor
     2014;19360122;   5;    2.6;   5.7;   5.0;  992.70;   76.00;-999;    6.2;    0.6;   -999;-999;   0.0;   1;    2.500;   0;eor
     2014;19360123;   5;    2.9;   6.0;   7.7;  996.30;   82.00;-999;    3.8;    0.2;   -999;-999;   0.4;   8;    0.800;   0;eor
     2014;19360124;   5;    1.2;   6.0;   4.3; 1001.10;   85.00;-999;    5.5;   -2.2;   -999;-999;   1.4;   1;    2.100;   0;eor
     2014;19360125;   5;    1.7;   6.5;   6.0;  995.40;   94.00;-999;    2.3;   -2.3;   -999;-999;   1.0;   8;    0.000;   0;eor
     2014;19360126;   5;    5.2;   7.6;   6.7;  992.80;   86.00;-999;    9.7;    0.4;   -999;-999;   0.1;   1;    2.300;   0;eor
     2014;19360127;   5;    4.6;   7.9;   4.3;  995.90;   90.00;-999;    7.9;    0.2;   -999;-999;   0.3;   1;    0.300;   0;eor
     2014;19360128;   5;    6.9;   8.3;   7.7;  996.60;   84.00;-999;    8.2;    2.1;   -999;-999;   0.7;   1;    0.400;   0;eor
     2014;19360129;   5;    6.6;   8.1;   7.7;  989.40;   84.00;-999;    8.8;    5.0;   -999;-999;   1.5;   1;    0.000;   0;eor
     2014;19360130;   5;    6.8;   7.5;   7.0;  998.60;   74.00;-999;    9.1;    4.3;   -999;-999;   0.0;   0;    1.600;   0;eor
     2014;19360131;   5;    5.4;   7.9;   7.0;  987.20;   89.00;-999;    6.2;    4.4;   -999;-999;   7.4;   1;    0.100;   0;eor
     2014;19360201;   5;    7.3;   8.9;   8.0;  984.20;   88.00;-999;    8.3;    5.9;   -999;-999;   2.0;   1;    0.100;   0;eor
     2014;19360202;   5;    4.7;   8.0;   8.0;  974.30;   91.00;-999;    7.8;    3.0;   -999;-999;  16.8;   1;    0.000;   0;eor
     2014;19360203;   5;    3.2;   7.1;   6.0;  986.30;   89.00;-999;    5.4;    1.9;   -999;-999;   2.6;   8;    0.500;   0;eor
     2014;19360204;   5;    1.0;   6.0;   5.0; 1002.80;   88.00;-999;    5.3;    0.0;   -999;-999;   0.1;   7;    4.100;   0;eor
     2014;19360205;   5;   -0.4;   5.3;   3.7; 1014.60;   87.00;-999;    4.1;   -1.8;   -999;-999;   0.5;   7;    6.400;   0;eor
     2014;19360206;   5;   -2.1;   4.7;   3.0; 1024.80;   88.00;-999;    0.7;   -3.9;   -999;-999;   0.0;   0;    3.400;   0;eor
     2014;19360207;   5;   -1.9;   3.9;   3.7; 1028.80;   76.00;-999;    0.9;   -7.5;   -999;-999;   0.0;   0;    8.600;   0;eor
     2014;19360208;   5;   -3.2;   3.9;   3.7; 1021.00;   79.00;-999;    1.3;   -6.0;   -999;-999;   0.0;   0;    8.500;   0;eor
     2014;19360209;   5;   -2.4;   4.4;   7.3; 1010.40;   84.00;-999;    0.6;   -5.1;   -999;-999;   1.1;   7;    0.000;   0;eor
     2014;19360210;   5;   -7.8;   2.5;   1.7; 1017.20;   75.00;-999;   -2.1;  -11.0;   -999;-999;   0.0;   1;    7.600;   2;eor
     2014;19360211;   5;   -7.8;   2.3;   0.7; 1011.00;   70.00;-999;   -1.0;  -13.4;   -999;-999;   0.0;   0;    8.300;   2;eor
     2014;19360212;   5;   -0.2;   5.2;   7.7; 1009.50;   87.00;-999;    1.4;  -10.6;   -999;-999;   1.5;   8;    1.000;   2;eor
     2014;19360213;   5;    1.7;   6.5;   8.0; 1011.50;   93.00;-999;    3.1;    1.0;   -999;-999;   0.8;   8;    0.100;   0;eor
     2014;19360214;   5;    0.6;   5.3;   7.3; 1009.60;   82.00;-999;    1.9;    0.1;   -999;-999;   0.1;   1;    0.000;   1;eor
     2014;19360215;   5;   -0.2;   5.1;   7.3;  999.80;   86.00;-999;    0.7;   -2.4;   -999;-999;  11.4;   1;    0.400;   0;eor
     2014;19360216;   5;    4.2;   7.6;   8.0;  992.20;   92.00;-999;    6.2;    0.6;   -999;-999;   1.1;   1;    0.000;   0;eor
     2014;19360217;   5;    3.6;   7.3;   7.3;  995.50;   92.00;-999;    6.6;    1.6;   -999;-999;   0.0;   0;    0.600;   0;eor
     2014;19360218;   5;    3.2;   7.3;   7.3;  995.80;   96.00;-999;    5.0;   -0.6;   -999;-999;   9.2;   1;    0.000;   0;eor
     2014;19360219;   5;    6.2;   8.9;   5.3;  993.80;   94.00;-999;    8.4;    4.1;   -999;-999;   8.1;   1;    0.000;   0;eor
     2014;19360220;   5;    5.2;   8.1;   5.0; 1002.60;   91.00;-999;    8.6;    3.1;   -999;-999;   2.7;   1;    0.900;   0;eor
     2014;19360221;   5;    0.3;   6.1;   8.0; 1008.60;   95.00;-999;    4.1;   -1.0;   -999;-999;   0.0;   1;    0.000;   0;eor
     2014;19360222;   5;    0.4;   5.5;   7.3;  999.20;   88.00;-999;    2.8;   -2.5;   -999;-999;   4.5;   1;    4.400;   0;eor
     2014;19360223;   5;    3.4;   7.6;   7.7;  992.80;   92.00;-999;   10.0;    0.0;   -999;-999;   0.0;   0;    6.000;   0;eor
     2014;19360224;   5;    1.0;   6.5;   8.0;  997.20;   98.00;-999;    1.9;   -0.1;   -999;-999;   3.6;   8;    0.000;   0;eor
     2014;19360225;   5;   -0.3;   5.9;   8.0; 1005.40;   97.00;-999;    1.1;   -0.8;   -999;-999;   1.6;   8;    0.000;   3;eor
     2014;19360226;   5;   -0.5;   5.3;   8.0; 1007.60;   91.00;-999;    0.3;   -1.6;   -999;-999;   0.4;   8;    0.000;   2;eor
     2014;19360227;   5;    1.4;   5.9;   6.7;  999.60;   87.00;-999;    3.3;   -0.9;   -999;-999;   0.0;   1;    0.000;   0;eor
     2014;19360228;   5;    1.7;   6.5;   8.0;  983.50;   95.00;-999;    3.0;   -1.1;   -999;-999;  13.6;   8;    0.000;   0;eor
     2014;19360229;   5;    3.4;   6.1;   5.0;  979.10;   80.00;-999;    6.1;    0.0;   -999;-999;   0.0;   1;    5.600;   1;eor
     2014;19360301;   5;    2.9;   5.9;   2.7;  986.20;   76.00;-999;    8.4;    0.2;   -999;-999;   0.0;   1;    8.800;   0;eor
     2014;19360302;   5;    3.8;   6.4;   7.0;  994.60;   78.00;-999;    7.6;   -2.5;   -999;-999;   0.0;   1;    5.000;   0;eor
     2014;19360303;   5;    1.1;   6.3;   3.3; 1003.00;   91.00;-999;    5.6;   -0.7;   -999;-999;   0.0;   1;    1.600;   0;eor
     2014;19360304;   5;    2.4;   6.9;   8.0; 1005.10;   97.00;-999;    3.8;   -2.1;   -999;-999;   0.1;   1;    0.000;   0;eor
     2014;19360305;   5;    2.7;   7.1;   8.0; 1003.40;   95.00;-999;    3.8;    2.3;   -999;-999;   0.1;   1;    0.000;   0;eor
     2014;19360306;   5;    2.9;   6.8;   7.7; 1003.90;   91.00;-999;    5.3;    0.3;   -999;-999;   0.4;   1;    0.000;   0;eor
     2014;19360307;   5;    1.2;   6.1;   3.0; 1011.00;   88.00;-999;    6.6;   -0.8;   -999;-999;   0.0;   0;    3.900;   0;eor
     2014;19360308;   5;    1.4;   6.4;   8.0; 1012.30;   94.00;-999;    2.3;   -1.3;   -999;-999;   0.3;   8;    0.000;   0;eor
     2014;19360309;   5;    4.0;   7.1;   5.0; 1007.20;   87.00;-999;    9.1;   -2.3;   -999;-999;   0.9;   1;    2.900;   0;eor
     2014;19360310;   5;    6.5;   9.1;   6.7; 1005.90;   93.00;-999;   10.0;    3.3;   -999;-999;   0.1;   1;    0.200;   0;eor
     2014;19360311;   5;    3.5;   7.5;   8.0; 1002.00;   90.00;-999;    6.2;    1.7;   -999;-999;   0.0;   1;    0.000;   0;eor
     2014;19360312;   5;    0.6;   5.3;   7.3; 1006.20;   82.00;-999;    3.0;   -0.6;   -999;-999;   0.0;   0;    0.000;   0;eor
     2014;19360313;   5;    0.4;   5.5;   8.0; 1009.20;   86.00;-999;    1.6;   -2.1;   -999;-999;   0.1;   8;    0.000;   0;eor
     2014;19360314;   5;    0.8;   5.9;   8.0; 1013.40;   92.00;-999;    2.4;   -0.4;   -999;-999;   0.0;   1;    0.000;   0;eor
     2014;19360315;   5;    1.8;   5.7;   8.0; 1011.80;   81.00;-999;    3.4;    1.1;   -999;-999;   1.4;   8;    0.000;   0;eor
     2014;19360316;   5;    1.1;   5.5;   5.0; 1011.10;   80.00;-999;    5.7;   -0.5;   -999;-999;   0.0;   1;    3.200;   0;eor
     2014;19360317;   5;    4.4;   5.5;   7.3; 1017.80;   69.00;-999;    9.5;   -3.0;   -999;-999;   0.0;   0;    5.100;   0;eor
     2014;19360318;   5;    5.7;   6.3;   3.0; 1017.50;   69.00;-999;   12.2;    3.3;   -999;-999;   0.0;   0;    5.300;   0;eor
     2014;19360319;   5;    5.6;   5.2;   0.3; 1013.80;   63.00;-999;   13.7;   -1.8;   -999;-999;   0.0;   0;    9.900;   0;eor
     2014;19360320;   5;    7.9;   6.4;   1.0; 1012.60;   62.00;-999;   17.4;   -1.6;   -999;-999;   0.0;   0;   10.700;   0;eor
     2014;19360321;   5;    7.7;   7.1;   0.3; 1010.70;   70.00;-999;   17.2;   -0.1;   -999;-999;   0.0;   0;   10.100;   0;eor
     2014;19360322;   5;    9.3;   6.8;   0.7; 1003.90;   61.00;-999;   20.0;    1.0;   -999;-999;   0.0;   0;   10.100;   0;eor
     2014;19360323;   5;    9.1;   7.2;   5.3; 1000.30;   66.00;-999;   17.8;    0.7;   -999;-999;   0.0;   0;    8.300;   0;eor
     2014;19360324;   5;    8.1;   8.5;   5.0; 1004.20;   80.00;-999;   14.5;    0.9;   -999;-999;   0.0;   0;    9.900;   0;eor
     2014;19360325;   5;    6.4;   8.7;   8.0; 1005.90;   90.00;-999;    8.0;    4.5;   -999;-999;   0.0;   1;    0.000;   0;eor
     2014;19360326;   5;    6.8;   8.4;   8.0; 1002.00;   86.00;-999;    8.0;    5.1;   -999;-999;   0.0;   0;    0.000;   0;eor
     2014;19360327;   5;    6.2;   7.7;   8.0; 1006.80;   81.00;-999;    7.9;    5.3;   -999;-999;   0.0;   0;    0.000;   0;eor
     2014;19360328;   5;    4.8;   8.1;   5.3; 1010.40;   91.00;-999;    8.7;    3.7;   -999;-999;   0.9;   1;    0.000;   0;eor
     2014;19360329;   5;    9.8;   9.7;   6.3; 1008.20;   82.00;-999;   15.9;    0.0;   -999;-999;   1.6;   1;    3.500;   0;eor
     2014;19360330;   5;   10.9;  11.5;   7.7; 1004.40;   85.00;-999;   15.7;    9.2;   -999;-999;   4.6;   1;    1.200;   0;eor
     2014;19360331;   5;   12.2;  11.6;   7.3; 1005.60;   80.00;-999;   17.1;    7.2;   -999;-999;   0.8;   1;    2.100;   0;eor
     2014;19360401;   5;   12.2;  10.5;   7.0; 1005.00;   74.00;-999;   16.7;    9.2;   -999;-999;   3.7;   1;    5.100;   0;eor
     2014;19360402;   5;   10.0;  12.0;   7.3; 1003.90;   94.00;-999;   15.0;    7.8;   -999;-999;   5.9;   1;    0.100;   0;eor
     2014;19360403;   5;    5.4;   6.8;   7.0; 1010.80;   77.00;-999;    8.0;    2.9;   -999;-999;   0.0;   0;    1.300;   0;eor
     2014;19360404;   5;    4.0;   6.1;   6.3; 1009.10;   75.00;-999;    8.3;    1.2;   -999;-999;   0.0;   0;    3.300;   0;eor
     2014;19360405;   5;    4.5;   5.7;   5.0; 1013.50;   70.00;-999;    9.5;   -2.0;   -999;-999;   0.0;   0;    8.400;   0;eor
     2014;19360406;   5;    3.5;   5.6;   7.7; 1010.30;   72.00;-999;    8.0;   -1.3;   -999;-999;   0.6;   8;    2.400;   0;eor
     2014;19360407;   5;    4.2;   6.7;   4.7; 1001.50;   81.00;-999;    8.2;    1.2;   -999;-999;   0.5;   8;    4.800;   0;eor
     2014;19360408;   5;    5.8;   6.0;   0.0; 1010.20;   68.00;-999;   12.3;   -2.5;   -999;-999;   0.0;   1;   11.200;   0;eor
     2014;19360409;   5;    6.4;   6.8;   3.3; 1012.80;   72.00;-999;   12.7;   -0.1;   -999;-999;   0.0;   1;    8.000;   0;eor
     2014;19360410;   5;    4.9;   6.3;   7.0; 1007.40;   76.00;-999;   10.5;   -1.6;   -999;-999;   1.1;   8;    4.900;   0;eor
     2014;19360411;   5;    2.8;   6.1;   3.7;  997.00;   79.00;-999;    7.4;    0.8;   -999;-999;   0.5;   8;    7.900;   0;eor
     2014;19360412;   5;    2.6;   5.3;   4.7;  997.40;   73.00;-999;    7.2;   -1.8;   -999;-999;   6.3;   7;    4.300;   0;eor
     2014;19360413;   5;    2.8;   6.1;   5.0;  999.20;   82.00;-999;    7.3;   -1.0;   -999;-999;   1.6;   8;    4.000;   5;eor
     2014;19360414;   5;    5.6;   5.7;   1.0;  995.10;   65.00;-999;   12.6;   -3.0;   -999;-999;   0.0;   0;   12.700;   0;eor
     2014;19360415;   5;    8.0;   8.3;   4.3;  992.20;   78.00;-999;   13.6;   -3.0;   -999;-999;   5.9;   1;    5.400;   0;eor
     2014;19360416;   5;    9.8;  10.4;   6.7;  988.00;   82.00;-999;   15.0;    7.4;   -999;-999;   2.9;   1;    4.000;   0;eor
     2014;19360417;   5;    6.8;   9.2;   8.0;  982.00;   96.00;-999;    8.4;    3.8;   -999;-999;  21.9;   1;    0.000;   0;eor
     2014;19360418;   5;    3.0;   6.7;   8.0;  990.30;   90.00;-999;    8.4;    0.4;   -999;-999;  25.4;   8;    0.000;   0;eor
     2014;19360419;   5;    4.2;   6.5;   3.3; 1001.90;   77.00;-999;    9.3;    1.4;   -999;-999;   0.8;   8;   10.700;   0;eor
     2014;19360420;   5;    5.6;   6.5;   7.3;  999.90;   72.00;-999;   10.4;    0.9;   -999;-999;   9.3;   8;    5.700;   0;eor
     2014;19360421;   5;    1.8;   6.3;   4.7;  995.60;   87.00;-999;    9.0;    0.3;   -999;-999;   0.8;   8;    9.500;   0;eor
     2014;19360422;   5;    2.3;   6.7;   8.0;  993.80;   93.00;-999;    3.8;   -1.5;   -999;-999;   4.7;   8;    0.000;   0;eor
     2014;19360423;   5;    3.8;   6.0;   5.7; 1006.20;   75.00;-999;    9.6;    0.8;   -999;-999;   0.7;   8;    7.500;   0;eor
     2014;19360424;   5;    4.8;   6.9;   7.0; 1009.10;   83.00;-999;    8.5;    0.6;   -999;-999;   3.0;   8;    4.100;   0;eor
     2014;19360425;   5;    9.0;   9.7;   7.3; 1013.10;   85.00;-999;   11.9;    0.1;   -999;-999;   0.3;   1;    3.600;   0;eor
     2014;19360426;   5;   13.3;  12.3;   7.3; 1011.10;   80.00;-999;   17.4;   10.2;   -999;-999;   0.3;   1;    1.000;   0;eor
     2014;19360427;   5;    9.2;  10.5;   8.0; 1011.80;   88.00;-999;   12.2;    8.0;   -999;-999;   2.7;   1;    0.000;   0;eor
     2014;19360428;   5;    9.7;  10.7;   7.7; 1015.90;   88.00;-999;   12.8;    7.5;   -999;-999;   0.0;   1;    0.200;   0;eor
     2014;19360429;   5;    7.6;   9.1;   5.7; 1016.70;   86.00;-999;   11.8;    6.3;   -999;-999;   0.0;   0;    0.700;   0;eor
     2014;19360430;   5;    7.8;   8.5;   7.3; 1015.60;   81.00;-999;   11.2;    5.1;   -999;-999;   0.7;   1;    5.100;   0;eor
     2014;19360501;   5;    9.0;   8.7;   5.0; 1017.20;   75.00;-999;   15.0;    4.6;   -999;-999;   0.0;   1;    9.100;   0;eor
     2014;19360502;   5;    9.1;   9.5;   6.0; 1019.20;   83.00;-999;   15.5;    4.4;   -999;-999;   0.0;   0;    5.100;   0;eor
     2014;19360503;   5;   11.6;   9.1;   6.7; 1017.60;   69.00;-999;   16.9;    5.5;   -999;-999;   0.0;   0;    9.800;   0;eor
     2014;19360504;   5;   10.5;  10.9;   7.0; 1011.60;   87.00;-999;   15.3;    7.6;   -999;-999;   0.0;   1;    4.100;   0;eor
     2014;19360505;   5;   14.0;  12.4;   4.0; 1006.00;   80.00;-999;   20.7;    8.0;   -999;-999;   0.0;   1;    6.000;   0;eor
     2014;19360506;   5;   16.4;  13.5;   3.0; 1004.40;   72.00;-999;   22.8;   10.2;   -999;-999;   0.0;   0;   12.000;   0;eor
     2014;19360507;   5;   16.0;  14.3;   7.0; 1004.40;   78.00;-999;   22.5;   11.8;   -999;-999;   0.2;   1;    6.800;   0;eor
     2014;19360508;   5;   16.0;  14.8;   5.7; 1003.50;   80.00;-999;   19.9;   12.4;   -999;-999;   0.0;   1;    2.400;   0;eor
     2014;19360509;   5;   15.7;  14.9;   5.0; 1003.10;   83.00;-999;   19.9;   10.5;   -999;-999;   0.0;   0;    4.300;   0;eor
     2014;19360510;   5;   14.5;  13.5;   7.3; 1005.20;   81.00;-999;   19.7;    9.5;   -999;-999;   0.0;   1;    4.000;   0;eor
     2014;19360511;   5;   12.1;  12.8;   6.0; 1008.30;   87.00;-999;   15.4;   10.3;   -999;-999;   0.4;   1;    0.000;   0;eor
     2014;19360512;   5;   12.8;  12.3;   7.7; 1008.80;   81.00;-999;   16.3;    8.9;   -999;-999;   6.0;   1;    0.500;   0;eor
     2014;19360513;   5;   12.1;  12.7;   7.0; 1010.20;   89.00;-999;   14.9;   10.2;   -999;-999;   7.1;   1;    1.500;   0;eor
     2014;19360514;   5;   13.1;  11.6;   5.7; 1013.40;   78.00;-999;   16.9;   10.2;   -999;-999;   0.0;   0;    6.500;   0;eor
     2014;19360515;   5;   14.4;  11.6;   3.3; 1013.10;   71.00;-999;   20.2;    6.2;   -999;-999;   0.0;   0;   12.100;   0;eor
     2014;19360516;   5;   10.1;  10.3;   3.0; 1014.00;   82.00;-999;   16.3;    7.6;   -999;-999;   0.0;   0;    9.600;   0;eor
     2014;19360517;   5;   13.1;  11.5;   2.0; 1013.50;   75.00;-999;   19.1;    6.7;   -999;-999;   0.0;   0;   14.300;   0;eor
     2014;19360518;   5;   14.2;   9.2;   1.3; 1015.00;   56.00;-999;   21.1;    6.6;   -999;-999;   0.0;   0;   13.700;   0;eor
     2014;19360519;   5;   14.0;   7.9;   0.0; 1011.80;   50.00;-999;   21.4;    5.0;   -999;-999;   0.0;   0;   14.600;   0;eor
     2014;19360520;   5;   14.2;   9.3;   4.7; 1003.40;   59.00;-999;   22.7;    4.5;   -999;-999;   0.8;   1;   10.400;   0;eor
     2014;19360521;   5;    9.4;   7.1;   7.7;  998.30;   60.00;-999;   12.5;    4.4;   -999;-999;   2.6;   1;    0.900;   0;eor
     2014;19360522;   5;   10.2;  10.3;   8.0;  999.40;   82.00;-999;   13.3;    6.4;   -999;-999;   1.8;   1;    1.700;   0;eor
     2014;19360523;   5;    9.6;  11.1;   8.0; 1001.90;   91.00;-999;   11.5;    8.4;   -999;-999;  11.3;   1;    0.000;   0;eor
     2014;19360524;   5;   12.1;  12.1;   8.0; 1004.40;   87.00;-999;   14.2;    8.8;   -999;-999;   0.2;   1;    0.100;   0;eor
     2014;19360525;   5;   13.8;  13.2;   7.7; 1009.90;   84.00;-999;   16.5;   10.5;   -999;-999;   0.0;   0;    0.000;   0;eor
     2014;19360526;   5;   15.9;  12.8;   2.7; 1010.20;   72.00;-999;   22.5;    8.0;   -999;-999;   0.0;   0;    8.900;   0;eor
     2014;19360527;   5;   14.3;  13.1;   6.3; 1005.40;   77.00;-999;   21.2;   10.8;   -999;-999;   2.0;   1;    5.600;   0;eor
     2014;19360528;   5;   10.2;   9.2;   7.7; 1006.80;   75.00;-999;   12.6;    7.4;   -999;-999;   0.3;   1;    1.600;   0;eor
     2014;19360529;   5;   10.5;   7.9;   6.0; 1003.90;   61.00;-999;   14.2;    6.9;   -999;-999;   0.0;   0;    7.200;   0;eor
     2014;19360530;   5;   13.4;   9.6;   5.3;  996.80;   61.00;-999;   17.7;    7.1;   -999;-999;   3.6;   1;    7.900;   0;eor
     2014;19360531;   5;   10.8;  10.8;   6.3;  999.20;   80.00;-999;   14.3;    9.0;   -999;-999;   5.9;   1;    4.100;   0;eor
     2014;19360601;   5;   10.1;   7.9;   3.0; 1009.90;   62.00;-999;   15.2;    4.6;   -999;-999;   0.0;   0;   13.400;   0;eor
     2014;19360602;   5;   13.2;   8.0;   4.3; 1011.00;   53.00;-999;   17.5;    2.6;   -999;-999;   0.2;   1;   11.600;   0;eor
     2014;19360603;   5;   14.7;  10.0;   7.0; 1005.40;   61.00;-999;   20.6;    7.2;   -999;-999;   0.0;   1;    6.400;   0;eor
     2014;19360604;   5;   16.9;  12.1;   6.7;  996.80;   63.00;-999;   21.6;   11.0;   -999;-999;   0.0;   0;    9.500;   0;eor
     2014;19360605;   5;   16.3;  12.5;   6.7;  999.00;   66.00;-999;   21.4;   12.4;   -999;-999;   0.1;   1;    4.800;   0;eor
     2014;19360606;   5;   14.3;  12.4;   6.7; 1001.10;   77.00;-999;   17.9;    7.9;   -999;-999;   1.2;   1;    3.100;   0;eor
     2014;19360607;   5;   11.3;  11.5;   8.0; 1004.40;   84.00;-999;   15.1;    7.8;   -999;-999;   4.2;   1;    0.000;   0;eor
     2014;19360608;   5;   11.9;   9.6;   4.3; 1010.00;   68.00;-999;   16.5;    8.2;   -999;-999;   0.0;   1;    8.600;   0;eor
     2014;19360609;   5;   13.1;   9.5;   7.7; 1008.80;   63.00;-999;   16.9;    7.8;   -999;-999;   0.0;   0;    6.900;   0;eor
     2014;19360610;   5;   15.8;  11.6;   7.3; 1006.40;   65.00;-999;   20.0;    9.9;   -999;-999;   3.9;   1;    2.700;   0;eor
     2014;19360611;   5;   12.5;  12.9;   7.7; 1005.60;   89.00;-999;   16.0;   11.8;   -999;-999;   0.3;   1;    0.000;   0;eor
     2014;19360612;   5;   13.8;  11.3;   5.3; 1009.10;   72.00;-999;   19.3;    7.6;   -999;-999;   0.0;   0;   10.000;   0;eor
     2014;19360613;   5;   17.5;  12.5;   3.0; 1011.50;   66.00;-999;   23.9;    6.3;   -999;-999;   0.0;   0;   13.000;   0;eor
     2014;19360614;   5;   18.5;  16.5;   7.3; 1008.40;   76.00;-999;   25.6;   10.6;   -999;-999;   3.7;   1;    4.100;   0;eor
     2014;19360615;   5;   16.8;  13.1;   4.7; 1008.60;   69.00;-999;   22.4;   12.4;   -999;-999;   0.0;   1;   10.300;   0;eor
     2014;19360616;   5;   16.4;  11.6;   3.3; 1014.40;   63.00;-999;   22.1;   10.6;   -999;-999;   0.0;   0;   14.700;   0;eor
     2014;19360617;   5;   20.9;  14.9;   1.7; 1016.00;   62.00;-999;   26.8;    8.5;   -999;-999;   0.0;   0;   15.100;   0;eor
     2014;19360618;   5;   21.4;  13.7;   0.0; 1016.70;   54.00;-999;   29.4;   12.2;   -999;-999;   0.0;   0;   15.200;   0;eor
     2014;19360619;   5;   21.6;  13.9;   0.7; 1013.90;   54.00;-999;   28.1;   12.4;   -999;-999;   0.0;   0;   15.500;   0;eor
     2014;19360620;   5;   22.3;  14.3;   2.3; 1009.50;   54.00;-999;   29.6;   12.4;   -999;-999;   0.0;   0;   15.100;   0;eor
     2014;19360621;   5;   22.5;  15.9;   1.7; 1010.00;   58.00;-999;   29.8;   13.5;   -999;-999;   0.0;   0;   14.800;   0;eor
     2014;19360622;   5;   23.1;  18.1;   6.7; 1009.80;   64.00;-999;   30.0;   15.3;   -999;-999;   0.0;   0;    9.600;   0;eor
     2014;19360623;   5;   21.8;  16.9;   3.7; 1012.00;   64.00;-999;   27.0;   16.9;   -999;-999;   0.0;   1;   12.600;   0;eor
     2014;19360624;   5;   19.1;  14.9;   5.0; 1011.50;   70.00;-999;   25.5;   13.9;   -999;-999;   0.0;   0;    8.000;   0;eor
     2014;19360625;   5;   19.0;  14.9;   5.0; 1010.40;   68.00;-999;   24.9;   11.9;   -999;-999;   0.0;   1;   10.400;   0;eor
     2014;19360626;   5;   19.7;  15.1;   5.7; 1010.60;   66.00;-999;   24.1;   13.6;   -999;-999;   0.0;   0;    8.100;   0;eor
     2014;19360627;   5;   17.2;  15.2;   6.7; 1012.00;   76.00;-999;   22.0;   13.4;   -999;-999;   0.0;   0;    7.500;   0;eor
     2014;19360628;   5;   19.2;  13.9;   3.0; 1012.20;   63.00;-999;   25.3;   13.0;   -999;-999;   0.0;   0;   10.900;   0;eor
